Year,Month,DayOfWeek,Company,Payment Type,No. of Trips
2023,June,Saturday,Metro Jet Taxi A.,Credit Card,2
2023,June,Saturday,Metro Jet Taxi A.,Mobile,1
2023,June,Saturday,Patriot Taxi Dba Peace Taxi Associat,Cash,41
2023,June,Saturday,Patriot Taxi Dba Peace Taxi Associat,Credit Card,33
2023,June,Saturday,Patriot Taxi Dba Peace Taxi Associat,Mobile,42
2023,June,Saturday,Patriot Taxi Dba Peace Taxi Associat,Prcard,3
2023,June,Saturday,Petani Cab Corp,Cash,4
2023,June,Saturday,Petani Cab Corp,Credit Card,17
2023,June,Saturday,Setare Inc,Cash,25
2023,June,Saturday,Setare Inc,Credit Card,46
2023,June,Saturday,Setare Inc,Mobile,2
2023,June,Saturday,Star North Taxi Management Llc,Cash,555
2023,June,Saturday,Star North Taxi Management Llc,Credit Card,968
2023,June,Saturday,Star North Taxi Management Llc,Mobile,882
2023,June,Saturday,Star North Taxi Management Llc,Prcard,5
2023,June,Saturday,Sun Taxi,Cash,2162
2023,June,Saturday,Sun Taxi,Credit Card,3662
2023,June,Saturday,Sun Taxi,Mobile,2364
2023,June,Saturday,Sun Taxi,Prcard,239
2023,June,Saturday,Taxi Affiliation Services,Cash,4589
2023,June,Saturday,Taxi Affiliation Services,Credit Card,5766
2023,June,Saturday,Taxi Affiliation Services,No Charge,3
2023,June,Saturday,Taxi Affiliation Services,Unknown,1991
2023,June,Saturday,Taxi Affiliation Services Llc - Yell,Cash,2
2023,June,Saturday,Taxi Affiliation Services Llc - Yell,Credit Card,9
2023,June,Saturday,Taxi Affiliation Services Llc - Yell,Mobile,13
2023,June,Saturday,Taxicab Insurance Agency Llc,Cash,1685
2023,June,Saturday,Taxicab Insurance Agency Llc,Credit Card,2952
2023,June,Saturday,Taxicab Insurance Agency Llc,Mobile,1974
2023,June,Saturday,Taxicab Insurance Agency Llc,Prcard,131
2023,June,Saturday,"Taxicab Insurance Agency, LLC",Cash,460
2023,June,Saturday,"Taxicab Insurance Agency, LLC",Credit Card,634
2023,June,Saturday,"Taxicab Insurance Agency, LLC",No Charge,2
2023,June,Saturday,"Taxicab Insurance Agency, LLC",Unknown,26
2023,June,Saturday,Top Cab,Cash,47
2023,June,Saturday,Top Cab,Credit Card,75
2023,June,Saturday,Top Cab,Mobile,34
2023,June,Saturday,Top Cab,Prcard,19
2023,June,Saturday,Top Cab Affiliation,Cash,1
2023,June,Saturday,Top Cab Affiliation,Unknown,1
2023,June,Saturday,U Taxicab,Cash,188
2023,June,Saturday,U Taxicab,Credit Card,240
2023,June,Saturday,U Taxicab,Dispute,1
2023,June,Saturday,U Taxicab,No Charge,1
2023,June,Saturday,U Taxicab,Unknown,15
2023,June,Sunday,2733 - 74600 Benny Jona,Cash,12
2023,June,Sunday,2733 - 74600 Benny Jona,Credit Card,19
2023,June,Sunday,312 Medallion Management Corp,Cash,26
2023,June,Sunday,312 Medallion Management Corp,Credit Card,67
2023,June,Sunday,3556 - 36214 RC Andrews Cab,Unknown,1
2023,June,Sunday,3591 - 63480 Chuks Cab,Cash,16
2023,June,Sunday,3591 - 63480 Chuks Cab,Credit Card,31
2023,June,Sunday,3591 - 63480 Chuks Cab,Unknown,1
2023,June,Sunday,4053 - 40193 Adwar H. Nikola,Cash,1
2023,June,Sunday,4053 - 40193 Adwar H. Nikola,Credit Card,11
2023,June,Sunday,4623 - 27290 Jay Kim,Cash,2
2023,June,Sunday,4623 - 27290 Jay Kim,Credit Card,12
2023,June,Sunday,5 Star Taxi,Cash,1059
2023,June,Sunday,5 Star Taxi,Credit Card,1961
2023,June,Sunday,5 Star Taxi,Mobile,656
2023,June,Sunday,5 Star Taxi,Prcard,346
2023,June,Sunday,5167 - 71969 5167 Taxi Inc,Cash,23
2023,June,Sunday,5167 - 71969 5167 Taxi Inc,Credit Card,3
2023,June,Sunday,6574 - Babylon Express Inc.,Cash,6
2023,June,Sunday,6574 - Babylon Express Inc.,Credit Card,22
2023,June,Sunday,Blue Ribbon Taxi Association,Cash,572
2023,June,Sunday,Blue Ribbon Taxi Association,Credit Card,925
2023,June,Sunday,Blue Ribbon Taxi Association,Mobile,499
2023,June,Sunday,Blue Ribbon Taxi Association,Prcard,132
2023,June,Sunday,Chicago City Taxi Association,Cash,185
2023,June,Sunday,Chicago City Taxi Association,Credit Card,472
2023,June,Sunday,Chicago City Taxi Association,Dispute,5
2023,June,Sunday,Chicago City Taxi Association,Unknown,22
2023,June,Sunday,Chicago Independents,Cash,881
2023,June,Sunday,Chicago Independents,Credit Card,1971
2023,June,Sunday,Chicago Independents,Dispute,5
2023,June,Sunday,Chicago Independents,Mobile,663
2023,June,Sunday,Chicago Independents,No Charge,6
2023,June,Sunday,Chicago Independents,Prcard,35
2023,June,Sunday,Chicago Independents,Unknown,1
2023,June,Sunday,Chicago Taxicab,Cash,38
2023,June,Sunday,Chicago Taxicab,Credit Card,110
2023,June,Sunday,Chicago Taxicab,Mobile,52
2023,June,Sunday,Chicago Taxicab,Prcard,1
2023,June,Sunday,Choice Taxi Association,Cash,330
2023,June,Sunday,Choice Taxi Association,Credit Card,606
2023,June,Sunday,Choice Taxi Association,Dispute,4
2023,June,Sunday,Choice Taxi Association,No Charge,13
2023,June,Sunday,Choice Taxi Association,Unknown,145
2023,June,Sunday,Choice Taxi Association Inc,Cash,69
2023,June,Sunday,Choice Taxi Association Inc,Credit Card,208
2023,June,Sunday,Choice Taxi Association Inc,Mobile,76
2023,June,Sunday,City Service,Cash,1591
2023,June,Sunday,City Service,Credit Card,3709
2023,June,Sunday,City Service,Mobile,1728
2023,June,Sunday,City Service,Prcard,579
2023,June,Sunday,Flash Cab,Cash,3277
2023,June,Sunday,Flash Cab,Credit Card,3639
2023,June,Sunday,Flash Cab,Mobile,2371
2023,June,Sunday,Flash Cab,Prcard,2437
2023,June,Sunday,Globe Taxi,Cash,634
2023,June,Sunday,Globe Taxi,Credit Card,1246
2023,June,Sunday,Globe Taxi,Mobile,519
2023,June,Sunday,Globe Taxi,Prcard,152
2023,June,Sunday,Koam Taxi Association,Cash,38
2023,June,Sunday,Koam Taxi Association,Credit Card,99
2023,June,Sunday,Koam Taxi Association,Mobile,61
2023,June,Sunday,Koam Taxi Association,Prcard,2
2023,June,Sunday,Medallion Leasin,Cash,710
2023,June,Sunday,Medallion Leasin,Credit Card,1370
2023,June,Sunday,Medallion Leasin,Mobile,556
2023,June,Sunday,Medallion Leasin,Prcard,60
2023,June,Sunday,Metro Jet Taxi A.,Cash,6
2023,June,Sunday,Metro Jet Taxi A.,Credit Card,17
2023,June,Sunday,Metro Jet Taxi A.,Mobile,4
2023,June,Sunday,Patriot Taxi Dba Peace Taxi Associat,Cash,49
2023,June,Sunday,Patriot Taxi Dba Peace Taxi Associat,Credit Card,33
2023,June,Sunday,Patriot Taxi Dba Peace Taxi Associat,Mobile,48
2023,June,Sunday,Patriot Taxi Dba Peace Taxi Associat,Prcard,11
2023,June,Sunday,Petani Cab Corp,Cash,4
2023,June,Sunday,Petani Cab Corp,Credit Card,14
2023,June,Sunday,Setare Inc,Cash,20
2023,June,Sunday,Setare Inc,Credit Card,45
2023,June,Sunday,Setare Inc,Prcard,1
2023,June,Sunday,Star North Taxi Management Llc,Cash,480
2023,June,Sunday,Star North Taxi Management Llc,Credit Card,1125
2023,June,Sunday,Star North Taxi Management Llc,Mobile,685
2023,June,Sunday,Star North Taxi Management Llc,Prcard,9
2023,June,Sunday,Sun Taxi,Cash,2074
2023,June,Sunday,Sun Taxi,Credit Card,4246
2023,June,Sunday,Sun Taxi,Mobile,1720
2023,June,Sunday,Sun Taxi,Prcard,240
2023,June,Sunday,Taxi Affiliation Services,Cash,4133
2023,June,Sunday,Taxi Affiliation Services,Credit Card,6502
2023,June,Sunday,Taxi Affiliation Services,No Charge,2
2023,June,Sunday,Taxi Affiliation Services,Unknown,1518
2023,June,Sunday,Taxi Affiliation Services Llc - Yell,Cash,8
2023,June,Sunday,Taxi Affiliation Services Llc - Yell,Credit Card,23
2023,June,Sunday,Taxi Affiliation Services Llc - Yell,Mobile,10
2023,June,Sunday,Taxi Affiliation Services Llc - Yell,Prcard,1
2023,June,Sunday,Taxicab Insurance Agency Llc,Cash,1359
2023,June,Sunday,Taxicab Insurance Agency Llc,Credit Card,3291
2023,June,Sunday,Taxicab Insurance Agency Llc,Mobile,1313
2023,June,Sunday,Taxicab Insurance Agency Llc,Prcard,69
2023,June,Sunday,"Taxicab Insurance Agency, LLC",Cash,451
2023,June,Sunday,"Taxicab Insurance Agency, LLC",Credit Card,765
2023,June,Sunday,"Taxicab Insurance Agency, LLC",Dispute,9
2023,June,Sunday,"Taxicab Insurance Agency, LLC",No Charge,5
2023,June,Sunday,"Taxicab Insurance Agency, LLC",Unknown,12
2023,June,Sunday,Top Cab,Cash,42
2023,June,Sunday,Top Cab,Credit Card,112
2023,June,Sunday,Top Cab,Mobile,24
2023,June,Sunday,Top Cab,Prcard,10
2023,June,Sunday,U Taxicab,Cash,173
2023,June,Sunday,U Taxicab,Credit Card,331
2023,June,Sunday,U Taxicab,Dispute,1
2023,June,Sunday,U Taxicab,No Charge,1
2023,June,Sunday,U Taxicab,Unknown,10
2023,June,Thursday,2733 - 74600 Benny Jona,Cash,4
2023,June,Thursday,2733 - 74600 Benny Jona,Credit Card,19
2023,June,Thursday,312 Medallion Management Corp,Cash,42
2023,June,Thursday,312 Medallion Management Corp,Credit Card,97
2023,June,Thursday,312 Medallion Management Corp,Unknown,2
2023,June,Thursday,3556 - 36214 RC Andrews Cab,Cash,5
2023,June,Thursday,3556 - 36214 RC Andrews Cab,Credit Card,1
2023,June,Thursday,3556 - 36214 RC Andrews Cab,Unknown,34
2023,June,Thursday,3591 - 63480 Chuks Cab,Cash,40
2023,June,Thursday,3591 - 63480 Chuks Cab,Credit Card,47
2023,June,Thursday,3591 - 63480 Chuks Cab,Unknown,2
2023,June,Thursday,4053 - 40193 Adwar H. Nikola,Cash,7
2023,June,Thursday,4053 - 40193 Adwar H. Nikola,Credit Card,16
2023,June,Thursday,4053 - 40193 Adwar H. Nikola,Unknown,1
2023,June,Thursday,4623 - 27290 Jay Kim,Cash,4
2023,June,Thursday,4623 - 27290 Jay Kim,Credit Card,22
2023,June,Thursday,4787 - 56058 Reny Cab Co,Cash,12
2023,June,Thursday,4787 - 56058 Reny Cab Co,Credit Card,15
2023,June,Thursday,5 Star Taxi,Cash,1353
2023,June,Thursday,5 Star Taxi,Credit Card,2285
2023,June,Thursday,5 Star Taxi,Mobile,836
2023,June,Thursday,5 Star Taxi,Prcard,554
2023,June,Thursday,5167 - 71969 5167 Taxi Inc,Cash,21
2023,June,Thursday,5167 - 71969 5167 Taxi Inc,Credit Card,3
2023,June,Thursday,5167 - 71969 5167 Taxi Inc,Unknown,4
2023,June,Thursday,6574 - Babylon Express Inc.,Cash,4
2023,June,Thursday,6574 - Babylon Express Inc.,Credit Card,17
2023,June,Thursday,Blue Ribbon Taxi Association,Cash,1106
2023,June,Thursday,Blue Ribbon Taxi Association,Credit Card,1463
2023,June,Thursday,Blue Ribbon Taxi Association,Mobile,862
2023,June,Thursday,Blue Ribbon Taxi Association,Prcard,285
2023,June,Thursday,Chicago City Taxi Association,Cash,455
2023,June,Thursday,Chicago City Taxi Association,Credit Card,764
2023,June,Thursday,Chicago City Taxi Association,Dispute,7
2023,June,Thursday,Chicago City Taxi Association,No Charge,3
2023,June,Thursday,Chicago City Taxi Association,Unknown,30
2023,June,Thursday,Chicago Independents,Cash,1813
2023,June,Thursday,Chicago Independents,Credit Card,3674
2023,June,Thursday,Chicago Independents,Dispute,6
2023,June,Thursday,Chicago Independents,Mobile,1549
2023,June,Thursday,Chicago Independents,No Charge,7
2023,June,Thursday,Chicago Independents,Prcard,64
2023,June,Thursday,Chicago Independents,Unknown,21
2023,June,Thursday,Chicago Taxicab,Cash,67
2023,June,Thursday,Chicago Taxicab,Credit Card,172
2023,June,Thursday,Chicago Taxicab,Mobile,31
2023,June,Thursday,Chicago Taxicab,Prcard,1
2023,June,Thursday,Choice Taxi Association,Cash,615
2023,June,Thursday,Choice Taxi Association,Credit Card,1124
2023,June,Thursday,Choice Taxi Association,Dispute,2
2023,June,Thursday,Choice Taxi Association,No Charge,14
2023,June,Thursday,Choice Taxi Association,Unknown,251
2023,June,Thursday,Choice Taxi Association Inc,Cash,134
2023,June,Thursday,Choice Taxi Association Inc,Credit Card,356
2023,June,Thursday,Choice Taxi Association Inc,Mobile,158
2023,June,Thursday,Choice Taxi Association Inc,Prcard,3
2023,June,Thursday,City Service,Cash,2896
2023,June,Thursday,City Service,Credit Card,5473
2023,June,Thursday,City Service,Mobile,2703
2023,June,Thursday,City Service,Prcard,1043
2023,June,Thursday,Flash Cab,Cash,6440
2023,June,Thursday,Flash Cab,Credit Card,5064
2023,June,Thursday,Flash Cab,Mobile,3218
2023,June,Thursday,Flash Cab,Prcard,5368
2023,June,Thursday,Globe Taxi,Cash,1117
2023,June,Thursday,Globe Taxi,Credit Card,1838
2023,June,Thursday,Globe Taxi,Mobile,825
2023,June,Thursday,Globe Taxi,Prcard,378
2023,June,Thursday,Koam Taxi Association,Cash,89
2023,June,Thursday,Koam Taxi Association,Credit Card,157
2023,June,Thursday,Koam Taxi Association,Mobile,99
2023,June,Thursday,Koam Taxi Association,Prcard,4
2023,June,Thursday,Medallion Leasin,Cash,1138
2023,June,Thursday,Medallion Leasin,Credit Card,1780
2023,June,Thursday,Medallion Leasin,Mobile,782
2023,June,Thursday,Medallion Leasin,Prcard,108
2023,June,Thursday,Metro Jet Taxi A.,Cash,25
2023,June,Thursday,Metro Jet Taxi A.,Credit Card,35
2023,June,Thursday,Metro Jet Taxi A.,Mobile,12
2023,June,Thursday,Metro Jet Taxi A.,Prcard,1
2023,June,Thursday,Patriot Taxi Dba Peace Taxi Associat,Cash,105
2023,June,Thursday,Patriot Taxi Dba Peace Taxi Associat,Credit Card,108
2023,June,Thursday,Patriot Taxi Dba Peace Taxi Associat,Mobile,102
2023,June,Thursday,Patriot Taxi Dba Peace Taxi Associat,Prcard,16
2023,June,Thursday,Petani Cab Corp,Cash,4
2023,June,Thursday,Petani Cab Corp,Credit Card,19
2023,June,Thursday,Setare Inc,Cash,26
2023,June,Thursday,Setare Inc,Credit Card,54
2023,June,Thursday,Setare Inc,Mobile,6
2023,June,Thursday,Star North Taxi Management Llc,Cash,756
2023,June,Thursday,Star North Taxi Management Llc,Credit Card,1540
2023,June,Thursday,Star North Taxi Management Llc,Mobile,827
2023,June,Thursday,Star North Taxi Management Llc,Prcard,22
2023,June,Thursday,Sun Taxi,Cash,2996
2023,June,Thursday,Sun Taxi,Credit Card,6296
2023,June,Thursday,Sun Taxi,Mobile,2803
2023,June,Thursday,Sun Taxi,Prcard,414
2023,June,Thursday,Taxi Affiliation Services,Cash,7211
2023,June,Thursday,Taxi Affiliation Services,Credit Card,10374
2023,June,Thursday,Taxi Affiliation Services,No Charge,5
2023,June,Thursday,Taxi Affiliation Services,Unknown,3730
2023,June,Thursday,Taxi Affiliation Services Llc - Yell,Cash,35
2023,June,Thursday,Taxi Affiliation Services Llc - Yell,Credit Card,48
2023,June,Thursday,Taxi Affiliation Services Llc - Yell,Mobile,23
2023,June,Thursday,Taxi Affiliation Services Llc - Yell,Prcard,2
2023,June,Thursday,Taxicab Insurance Agency Llc,Cash,2870
2023,June,Thursday,Taxicab Insurance Agency Llc,Credit Card,5642
2023,June,Thursday,Taxicab Insurance Agency Llc,Mobile,2672
2023,June,Thursday,Taxicab Insurance Agency Llc,Prcard,232
2023,June,Thursday,"Taxicab Insurance Agency, LLC",Cash,914
2023,June,Thursday,"Taxicab Insurance Agency, LLC",Credit Card,1386
2023,June,Thursday,"Taxicab Insurance Agency, LLC",Dispute,6
2023,June,Thursday,"Taxicab Insurance Agency, LLC",No Charge,9
2023,June,Thursday,"Taxicab Insurance Agency, LLC",Unknown,45
2023,June,Thursday,Top Cab,Cash,70
2023,June,Thursday,Top Cab,Credit Card,138
2023,June,Thursday,Top Cab,Mobile,33
2023,June,Thursday,Top Cab,Prcard,12
2023,June,Thursday,U Taxicab,Cash,280
2023,June,Thursday,U Taxicab,Credit Card,491
2023,June,Thursday,U Taxicab,Dispute,4
2023,June,Thursday,U Taxicab,Unknown,33
2023,June,Tuesday,2733 - 74600 Benny Jona,Cash,3
2023,June,Tuesday,2733 - 74600 Benny Jona,Credit Card,10
2023,June,Tuesday,312 Medallion Management Corp,Cash,26
2023,June,Tuesday,312 Medallion Management Corp,Credit Card,86
2023,June,Tuesday,3556 - 36214 RC Andrews Cab,Cash,3
2023,June,Tuesday,3556 - 36214 RC Andrews Cab,Unknown,28
2023,June,Tuesday,3591 - 63480 Chuks Cab,Cash,25
2023,June,Tuesday,3591 - 63480 Chuks Cab,Credit Card,48
2023,June,Tuesday,4053 - 40193 Adwar H. Nikola,Cash,2
2023,June,Tuesday,4053 - 40193 Adwar H. Nikola,Credit Card,15
2023,June,Tuesday,4623 - 27290 Jay Kim,Credit Card,12
2023,June,Tuesday,4787 - 56058 Reny Cab Co,Cash,3
2023,June,Tuesday,4787 - 56058 Reny Cab Co,Credit Card,3
2023,June,Tuesday,5 Star Taxi,Cash,1082
2023,June,Tuesday,5 Star Taxi,Credit Card,1890
2023,June,Tuesday,5 Star Taxi,Mobile,553
2023,June,Tuesday,5 Star Taxi,Prcard,463
2023,June,Tuesday,5167 - 71969 5167 Taxi Inc,Cash,21
2023,June,Tuesday,5167 - 71969 5167 Taxi Inc,Credit Card,9
2023,June,Tuesday,5167 - 71969 5167 Taxi Inc,Unknown,5
2023,June,Tuesday,6574 - Babylon Express Inc.,Cash,9
2023,June,Tuesday,6574 - Babylon Express Inc.,Credit Card,24
2023,June,Tuesday,6574 - Babylon Express Inc.,Unknown,1
2023,June,Tuesday,Blue Ribbon Taxi Association,Cash,928
2023,June,Tuesday,Blue Ribbon Taxi Association,Credit Card,1319
2023,June,Tuesday,Blue Ribbon Taxi Association,Mobile,610
2023,June,Tuesday,Blue Ribbon Taxi Association,Prcard,211
2023,June,Tuesday,Chicago City Taxi Association,Cash,322
2023,June,Tuesday,Chicago City Taxi Association,Credit Card,610
2023,June,Tuesday,Chicago City Taxi Association,Dispute,7
2023,June,Tuesday,Chicago City Taxi Association,No Charge,1
2023,June,Tuesday,Chicago City Taxi Association,Unknown,44
2023,June,Tuesday,Chicago Independents,Cash,1394
2023,June,Tuesday,Chicago Independents,Credit Card,3225
2023,June,Tuesday,Chicago Independents,Dispute,9
2023,June,Tuesday,Chicago Independents,Mobile,1127
2023,June,Tuesday,Chicago Independents,No Charge,8
2023,June,Tuesday,Chicago Independents,Prcard,50
2023,June,Tuesday,Chicago Independents,Unknown,7
2023,June,Tuesday,Chicago Taxicab,Cash,74
2023,June,Tuesday,Chicago Taxicab,Credit Card,168
2023,June,Tuesday,Chicago Taxicab,Mobile,20
2023,June,Tuesday,Chicago Taxicab,Prcard,2
2023,June,Tuesday,Choice Taxi Association,Cash,449
2023,June,Tuesday,Choice Taxi Association,Credit Card,952
2023,June,Tuesday,Choice Taxi Association,Dispute,3
2023,June,Tuesday,Choice Taxi Association,No Charge,14
2023,June,Tuesday,Choice Taxi Association,Unknown,189
2023,June,Tuesday,Choice Taxi Association Inc,Cash,118
2023,June,Tuesday,Choice Taxi Association Inc,Credit Card,333
2023,June,Tuesday,Choice Taxi Association Inc,Mobile,120
2023,June,Tuesday,Choice Taxi Association Inc,Prcard,6
2023,June,Tuesday,City Service,Cash,2123
2023,June,Tuesday,City Service,Credit Card,4540
2023,June,Tuesday,City Service,Mobile,1802
2023,June,Tuesday,City Service,Prcard,770
2023,June,Tuesday,Flash Cab,Cash,5382
2023,June,Tuesday,Flash Cab,Credit Card,4387
2023,June,Tuesday,Flash Cab,Mobile,2318
2023,June,Tuesday,Flash Cab,Prcard,4361
2023,June,Tuesday,Globe Taxi,Cash,851
2023,June,Tuesday,Globe Taxi,Credit Card,1620
2023,June,Tuesday,Globe Taxi,Mobile,614
2023,June,Tuesday,Globe Taxi,Prcard,308
2023,June,Tuesday,Koam Taxi Association,Cash,77
2023,June,Tuesday,Koam Taxi Association,Credit Card,114
2023,June,Tuesday,Koam Taxi Association,Mobile,63
2023,June,Tuesday,Koam Taxi Association,Prcard,2
2023,June,Tuesday,Medallion Leasin,Cash,859
2023,June,Tuesday,Medallion Leasin,Credit Card,1575
2023,June,Tuesday,Medallion Leasin,Mobile,537
2023,June,Tuesday,Medallion Leasin,Prcard,126
2023,June,Tuesday,Metro Jet Taxi A.,Cash,19
2023,June,Tuesday,Metro Jet Taxi A.,Credit Card,28
2023,June,Tuesday,Metro Jet Taxi A.,Mobile,15
2023,June,Tuesday,Patriot Taxi Dba Peace Taxi Associat,Cash,73
2023,June,Tuesday,Patriot Taxi Dba Peace Taxi Associat,Credit Card,100
2023,June,Tuesday,Patriot Taxi Dba Peace Taxi Associat,Mobile,65
2023,June,Tuesday,Patriot Taxi Dba Peace Taxi Associat,Prcard,25
2023,June,Tuesday,Petani Cab Corp,Cash,4
2023,June,Tuesday,Petani Cab Corp,Credit Card,26
2023,June,Tuesday,Setare Inc,Cash,14
2023,June,Tuesday,Setare Inc,Credit Card,48
2023,June,Tuesday,Setare Inc,Mobile,5
2023,June,Tuesday,Setare Inc,Prcard,1
2023,June,Tuesday,Star North Taxi Management Llc,Cash,598
2023,June,Tuesday,Star North Taxi Management Llc,Credit Card,1340
2023,June,Tuesday,Star North Taxi Management Llc,Mobile,583
2023,June,Tuesday,Star North Taxi Management Llc,Prcard,23
2023,June,Tuesday,Sun Taxi,Cash,2372
2023,June,Tuesday,Sun Taxi,Credit Card,5341
2023,June,Tuesday,Sun Taxi,Mobile,1955
2023,June,Tuesday,Sun Taxi,Prcard,301
2023,June,Tuesday,Taxi Affiliation Services,Cash,5874
2023,June,Tuesday,Taxi Affiliation Services,Credit Card,8885
2023,June,Tuesday,Taxi Affiliation Services,No Charge,3
2023,June,Tuesday,Taxi Affiliation Services,Unknown,2855
